Houston,LosAngeles,Miami,NewYork,Age,Gender,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn
0.0,0.0,0.0,0.0,53.0,1.0,2.0,59.26,374.0,1.0
0.0,0.0,0.0,0.0,52.0,1.0,17.0,35.54,86.0,0.0
0.0,0.0,1.0,0.0,23.0,1.0,10.0,69.35,457.0,0.0
0.0,1.0,0.0,0.0,64.0,1.0,8.0,53.43,233.0,1.0
1.0,0.0,0.0,0.0,65.0,1.0,3.0,86.01,192.0,1.0
0.0,1.0,0.0,0.0,46.0,0.0,15.0,99.44,290.0,0.0
0.0,0.0,0.0,1.0,37.0,1.0,8.0,46.55,59.0,1.0
0.0,0.0,1.0,0.0,48.0,0.0,3.0,37.17,243.0,0.0
0.0,0.0,0.0,0.0,35.0,0.0,15.0,77.75,265.0,0.0
0.0,0.0,0.0,1.0,28.0,1.0,20.0,85.92,433.0,1.0
0.0,1.0,0.0,0.0,69.0,1.0,20.0,98.93,469.0,0.0
0.0,0.0,1.0,0.0,66.0,0.0,14.0,94.58,453.0,0.0
1.0,0.0,0.0,0.0,47.0,0.0,13.0,35.97,224.0,1.0
0.0,0.0,1.0,0.0,59.0,1.0,16.0,77.31,421.0,1.0
0.0,0.0,0.0,1.0,34.0,0.0,20.0,82.44,251.0,0.0
0.0,1.0,0.0,0.0,31.0,1.0,10.0,34.17,485.0,0.0
0.0,1.0,0.0,0.0,32.0,1.0,24.0,70.9,180.0,1.0
0.0,0.0,0.0,0.0,19.0,1.0,13.0,31.32,50.0,0.0
0.0,0.0,1.0,0.0,44.0,0.0,1.0,91.81,185.0,1.0
1.0,0.0,0.0,0.0,53.0,0.0,3.0,56.24,400.0,1.0
0.0,0.0,0.0,1.0,45.0,0.0,2.0,81.66,306.0,0.0
0.0,0.0,0.0,1.0,64.0,1.0,2.0,61.34,446.0,0.0
0.0,0.0,1.0,0.0,34.0,1.0,11.0,36.76,171.0,1.0
0.0,1.0,0.0,0.0,25.0,1.0,8.0,88.15,364.0,1.0
0.0,0.0,0.0,0.0,23.0,0.0,24.0,38.48,395.0,0.0
0.0,0.0,0.0,0.0,64.0,1.0,20.0,61.82,488.0,0.0
1.0,0.0,0.0,0.0,33.0,0.0,23.0,42.86,427.0,1.0
1.0,0.0,0.0,0.0,23.0,1.0,13.0,68.72,150.0,1.0
0.0,0.0,1.0,0.0,67.0,0.0,15.0,98.38,95.0,1.0
0.0,0.0,1.0,0.0,52.0,1.0,7.0,64.03,93.0,1.0
0.0,0.0,1.0,0.0,50.0,0.0,21.0,40.65,350.0,1.0
0.0,0.0,0.0,1.0,27.0,1.0,8.0,88.37,369.0,0.0
0.0,0.0,0.0,0.0,65.0,1.0,8.0,33.59,58.0,0.0
0.0,1.0,0.0,0.0,51.0,0.0,24.0,55.14,304.0,0.0
0.0,0.0,1.0,0.0,56.0,1.0,13.0,37.15,394.0,1.0
0.0,0.0,1.0,0.0,56.0,1.0,1.0,61.2,58.0,1.0
0.0,0.0,0.0,1.0,33.0,0.0,12.0,77.65,200.0,0.0
0.0,1.0,0.0,0.0,25.0,0.0,3.0,96.44,420.0,1.0
0.0,1.0,0.0,0.0,64.0,1.0,2.0,47.48,132.0,0.0
1.0,0.0,0.0,0.0,43.0,0.0,21.0,96.22,76.0,0.0
0.0,1.0,0.0,0.0,48.0,0.0,8.0,82.72,104.0,0.0
0.0,0.0,1.0,0.0,29.0,1.0,10.0,46.33,476.0,1.0
0.0,0.0,1.0,0.0,50.0,1.0,3.0,41.68,160.0,1.0
1.0,0.0,0.0,0.0,44.0,0.0,14.0,87.05,181.0,0.0
0.0,0.0,0.0,1.0,48.0,0.0,1.0,31.63,428.0,1.0
0.0,0.0,1.0,0.0,40.0,1.0,11.0,67.72,58.0,0.0
0.0,0.0,0.0,1.0,61.0,1.0,9.0,51.66,243.0,0.0
0.0,0.0,0.0,1.0,56.0,1.0,18.0,90.54,479.0,1.0
0.0,0.0,0.0,1.0,53.0,0.0,19.0,35.35,183.0,0.0
0.0,0.0,1.0,0.0,34.0,1.0,2.0,75.58,274.0,0.0
0.0,1.0,0.0,0.0,60.0,1.0,24.0,81.98,96.0,1.0
0.0,0.0,0.0,0.0,30.0,1.0,22.0,50.35,103.0,1.0
1.0,0.0,0.0,0.0,36.0,0.0,1.0,72.83,129.0,1.0
0.0,0.0,0.0,0.0,34.0,1.0,16.0,48.74,417.0,0.0
0.0,0.0,0.0,0.0,31.0,1.0,24.0,74.35,99.0,1.0
0.0,0.0,0.0,1.0,32.0,1.0,17.0,87.24,430.0,0.0
0.0,0.0,1.0,0.0,58.0,1.0,19.0,37.03,75.0,0.0
1.0,0.0,0.0,0.0,36.0,0.0,9.0,74.69,53.0,1.0
0.0,0.0,0.0,0.0,57.0,1.0,12.0,97.51,382.0,0.0
1.0,0.0,0.0,0.0,35.0,0.0,19.0,47.8,412.0,1.0
1.0,0.0,0.0,0.0,55.0,1.0,18.0,59.97,129.0,0.0
0.0,0.0,1.0,0.0,44.0,1.0,18.0,97.04,132.0,0.0
0.0,0.0,0.0,1.0,53.0,1.0,7.0,91.69,226.0,0.0
0.0,0.0,0.0,0.0,24.0,0.0,13.0,68.7,492.0,1.0
0.0,1.0,0.0,0.0,60.0,0.0,3.0,34.26,132.0,1.0
1.0,0.0,0.0,0.0,19.0,1.0,21.0,59.3,346.0,1.0
0.0,0.0,0.0,0.0,61.0,0.0,17.0,94.05,320.0,0.0
1.0,0.0,0.0,0.0,46.0,0.0,22.0,60.31,268.0,0.0
1.0,0.0,0.0,0.0,32.0,0.0,21.0,89.51,410.0,0.0
0.0,1.0,0.0,0.0,68.0,1.0,2.0,96.19,94.0,0.0
0.0,0.0,1.0,0.0,27.0,1.0,3.0,75.25,315.0,1.0
0.0,0.0,0.0,0.0,56.0,1.0,12.0,34.98,136.0,1.0
0.0,0.0,1.0,0.0,52.0,0.0,19.0,33.81,364.0,0.0
0.0,0.0,1.0,0.0,20.0,0.0,20.0,59.49,143.0,0.0
0.0,0.0,0.0,0.0,46.0,0.0,24.0,34.14,387.0,1.0
0.0,0.0,0.0,0.0,65.0,1.0,22.0,63.56,410.0,0.0
0.0,0.0,0.0,1.0,52.0,1.0,17.0,64.71,116.0,1.0
0.0,1.0,0.0,0.0,42.0,1.0,22.0,59.53,498.0,1.0
0.0,0.0,0.0,0.0,62.0,1.0,18.0,61.32,385.0,0.0
1.0,0.0,0.0,0.0,44.0,0.0,13.0,34.11,53.0,0.0
0.0,0.0,0.0,0.0,27.0,1.0,4.0,56.55,493.0,1.0
0.0,0.0,1.0,0.0,66.0,1.0,5.0,64.77,489.0,0.0
0.0,1.0,0.0,0.0,63.0,0.0,9.0,78.13,380.0,0.0
0.0,0.0,1.0,0.0,41.0,0.0,3.0,30.05,108.0,1.0
0.0,0.0,1.0,0.0,25.0,0.0,6.0,67.62,184.0,1.0
1.0,0.0,0.0,0.0,67.0,1.0,15.0,92.03,208.0,0.0
0.0,0.0,1.0,0.0,61.0,1.0,20.0,43.18,387.0,0.0
0.0,0.0,0.0,1.0,25.0,0.0,23.0,44.33,200.0,0.0
0.0,1.0,0.0,0.0,60.0,0.0,15.0,86.32,442.0,0.0
0.0,1.0,0.0,0.0,39.0,1.0,13.0,94.42,313.0,1.0
0.0,1.0,0.0,0.0,65.0,0.0,15.0,82.08,89.0,0.0
0.0,1.0,0.0,0.0,59.0,1.0,13.0,41.99,127.0,0.0
1.0,0.0,0.0,0.0,65.0,1.0,19.0,95.71,393.0,1.0
0.0,0.0,0.0,0.0,59.0,0.0,16.0,37.42,222.0,1.0
0.0,0.0,0.0,1.0,66.0,0.0,8.0,61.34,297.0,1.0
1.0,0.0,0.0,0.0,63.0,0.0,20.0,75.18,451.0,1.0
0.0,1.0,0.0,0.0,49.0,1.0,16.0,49.44,493.0,1.0
0.0,0.0,0.0,0.0,30.0,0.0,24.0,49.57,56.0,0.0
0.0,0.0,0.0,0.0,43.0,0.0,11.0,53.56,298.0,1.0
1.0,0.0,0.0,0.0,24.0,1.0,16.0,31.99,394.0,0.0
0.0,1.0,0.0,0.0,30.0,0.0,14.0,92.0,366.0,0.0
1.0,0.0,0.0,0.0,21.0,1.0,24.0,51.63,58.0,1.0
0.0,0.0,0.0,0.0,48.0,1.0,3.0,44.59,498.0,1.0
0.0,1.0,0.0,0.0,61.0,0.0,20.0,52.91,437.0,0.0
0.0,0.0,1.0,0.0,41.0,0.0,22.0,87.23,139.0,0.0
0.0,0.0,0.0,1.0,23.0,1.0,21.0,85.0,243.0,1.0
1.0,0.0,0.0,0.0,41.0,1.0,22.0,33.91,493.0,0.0
0.0,0.0,0.0,0.0,31.0,0.0,7.0,59.5,282.0,0.0
1.0,0.0,0.0,0.0,24.0,1.0,16.0,40.16,496.0,0.0
1.0,0.0,0.0,0.0,47.0,0.0,4.0,31.74,65.0,1.0
0.0,0.0,1.0,0.0,65.0,1.0,16.0,42.28,138.0,0.0
0.0,1.0,0.0,0.0,48.0,0.0,8.0,91.53,141.0,0.0
0.0,0.0,0.0,0.0,23.0,0.0,8.0,45.41,184.0,1.0
0.0,0.0,1.0,0.0,45.0,1.0,11.0,87.25,393.0,0.0
1.0,0.0,0.0,0.0,18.0,0.0,12.0,65.83,156.0,1.0
0.0,0.0,0.0,1.0,59.0,1.0,22.0,51.76,497.0,1.0
0.0,0.0,1.0,0.0,70.0,1.0,5.0,62.49,354.0,0.0
0.0,0.0,0.0,0.0,51.0,1.0,1.0,64.0,428.0,1.0
0.0,0.0,0.0,1.0,47.0,0.0,20.0,86.48,373.0,0.0
0.0,0.0,1.0,0.0,25.0,1.0,11.0,39.65,157.0,0.0
0.0,0.0,0.0,1.0,27.0,1.0,13.0,71.99,229.0,1.0
0.0,1.0,0.0,0.0,43.0,1.0,13.0,53.96,86.0,0.0
0.0,1.0,0.0,0.0,39.0,0.0,10.0,47.96,89.0,1.0
0.0,0.0,0.0,1.0,38.0,1.0,24.0,33.7,397.0,0.0
0.0,0.0,0.0,0.0,24.0,1.0,18.0,90.92,216.0,0.0
0.0,0.0,0.0,0.0,56.0,0.0,11.0,54.84,82.0,1.0
0.0,0.0,0.0,0.0,46.0,0.0,19.0,64.59,467.0,0.0
0.0,0.0,1.0,0.0,32.0,1.0,13.0,99.15,143.0,1.0
0.0,0.0,1.0,0.0,60.0,1.0,3.0,60.13,68.0,1.0
0.0,1.0,0.0,0.0,33.0,1.0,1.0,96.29,351.0,0.0
0.0,0.0,0.0,1.0,25.0,0.0,10.0,94.12,414.0,0.0
0.0,0.0,0.0,0.0,63.0,0.0,1.0,31.36,223.0,1.0
1.0,0.0,0.0,0.0,33.0,1.0,11.0,76.79,101.0,0.0
0.0,0.0,0.0,1.0,37.0,1.0,17.0,46.3,360.0,0.0
0.0,1.0,0.0,0.0,22.0,1.0,14.0,44.5,202.0,1.0
1.0,0.0,0.0,0.0,18.0,0.0,12.0,70.78,84.0,0.0
0.0,1.0,0.0,0.0,41.0,0.0,16.0,93.64,319.0,1.0
0.0,0.0,0.0,0.0,19.0,0.0,24.0,53.99,144.0,1.0
1.0,0.0,0.0,0.0,26.0,1.0,8.0,57.78,79.0,0.0
0.0,0.0,0.0,1.0,29.0,0.0,17.0,47.46,270.0,0.0
0.0,0.0,0.0,1.0,28.0,1.0,14.0,58.41,273.0,0.0
0.0,0.0,0.0,0.0,59.0,1.0,21.0,57.08,278.0,0.0
0.0,0.0,0.0,1.0,44.0,1.0,16.0,54.48,67.0,0.0
0.0,0.0,0.0,0.0,39.0,0.0,8.0,44.5,194.0,1.0
0.0,0.0,1.0,0.0,24.0,0.0,4.0,99.34,217.0,0.0
0.0,0.0,0.0,0.0,21.0,1.0,1.0,60.92,350.0,0.0
0.0,0.0,1.0,0.0,64.0,1.0,17.0,78.32,189.0,1.0
0.0,0.0,0.0,1.0,31.0,1.0,22.0,32.62,406.0,0.0
0.0,1.0,0.0,0.0,61.0,0.0,9.0,43.54,118.0,0.0
0.0,1.0,0.0,0.0,42.0,0.0,17.0,45.46,366.0,0.0
0.0,1.0,0.0,0.0,46.0,1.0,1.0,73.66,155.0,1.0
0.0,0.0,1.0,0.0,55.0,1.0,9.0,67.73,358.0,1.0
0.0,0.0,1.0,0.0,51.0,1.0,22.0,92.89,62.0,0.0
0.0,1.0,0.0,0.0,40.0,0.0,1.0,43.55,413.0,1.0
0.0,0.0,0.0,1.0,63.0,1.0,2.0,94.04,251.0,0.0
0.0,0.0,1.0,0.0,24.0,1.0,10.0,30.35,72.0,0.0
0.0,0.0,0.0,0.0,54.0,1.0,4.0,94.05,243.0,1.0
1.0,0.0,0.0,0.0,19.0,0.0,16.0,50.82,177.0,0.0
1.0,0.0,0.0,0.0,56.0,1.0,13.0,87.7,165.0,0.0
0.0,0.0,1.0,0.0,26.0,1.0,21.0,56.59,318.0,0.0
0.0,0.0,0.0,0.0,50.0,1.0,7.0,71.47,198.0,0.0
0.0,1.0,0.0,0.0,24.0,1.0,9.0,99.7,154.0,1.0
0.0,0.0,0.0,1.0,31.0,0.0,2.0,33.1,229.0,0.0
0.0,0.0,1.0,0.0,43.0,1.0,8.0,51.22,423.0,1.0
0.0,0.0,0.0,0.0,32.0,0.0,19.0,52.15,466.0,1.0
0.0,0.0,1.0,0.0,60.0,1.0,21.0,85.54,295.0,0.0
1.0,0.0,0.0,0.0,38.0,1.0,10.0,43.7,306.0,0.0
0.0,0.0,0.0,1.0,56.0,1.0,4.0,98.93,273.0,1.0
1.0,0.0,0.0,0.0,65.0,0.0,10.0,89.22,177.0,1.0
0.0,0.0,0.0,0.0,63.0,0.0,4.0,64.46,202.0,0.0
0.0,0.0,0.0,1.0,41.0,0.0,5.0,39.06,430.0,1.0
0.0,0.0,1.0,0.0,23.0,0.0,2.0,66.34,72.0,1.0
0.0,1.0,0.0,0.0,50.0,0.0,24.0,60.11,458.0,0.0
0.0,0.0,0.0,0.0,66.0,0.0,21.0,71.27,449.0,0.0
0.0,0.0,0.0,0.0,43.0,1.0,10.0,54.62,442.0,1.0
1.0,0.0,0.0,0.0,52.0,0.0,1.0,89.69,251.0,1.0
0.0,0.0,0.0,0.0,35.0,1.0,21.0,82.1,333.0,0.0
0.0,0.0,0.0,1.0,42.0,1.0,4.0,82.07,265.0,1.0
1.0,0.0,0.0,0.0,59.0,1.0,24.0,38.6,202.0,0.0
0.0,0.0,1.0,0.0,57.0,0.0,24.0,30.93,71.0,0.0
0.0,0.0,0.0,0.0,31.0,0.0,18.0,42.7,241.0,0.0
0.0,0.0,0.0,1.0,39.0,0.0,14.0,79.62,255.0,1.0
1.0,0.0,0.0,0.0,55.0,1.0,16.0,35.5,490.0,1.0
0.0,0.0,1.0,0.0,18.0,0.0,14.0,60.73,218.0,0.0
0.0,0.0,1.0,0.0,42.0,1.0,23.0,47.27,395.0,0.0
0.0,0.0,0.0,1.0,41.0,0.0,14.0,58.01,464.0,1.0
0.0,0.0,0.0,1.0,49.0,0.0,22.0,73.87,469.0,0.0
0.0,1.0,0.0,0.0,63.0,1.0,23.0,56.31,383.0,1.0
0.0,0.0,0.0,0.0,51.0,1.0,5.0,42.2,379.0,1.0
0.0,0.0,0.0,1.0,23.0,1.0,21.0,58.89,153.0,1.0
0.0,1.0,0.0,0.0,39.0,1.0,23.0,41.61,58.0,0.0
0.0,1.0,0.0,0.0,52.0,1.0,14.0,33.07,217.0,0.0
0.0,1.0,0.0,0.0,34.0,1.0,20.0,33.58,377.0,1.0
0.0,1.0,0.0,0.0,20.0,1.0,20.0,43.27,136.0,0.0
0.0,1.0,0.0,0.0,51.0,0.0,20.0,92.27,296.0,1.0
1.0,0.0,0.0,0.0,64.0,1.0,18.0,95.56,239.0,0.0
1.0,0.0,0.0,0.0,25.0,0.0,5.0,37.13,109.0,1.0
0.0,0.0,0.0,0.0,60.0,1.0,2.0,92.79,499.0,0.0
0.0,1.0,0.0,0.0,69.0,1.0,16.0,44.71,254.0,0.0
0.0,1.0,0.0,0.0,30.0,1.0,16.0,97.02,333.0,0.0
0.0,1.0,0.0,0.0,21.0,1.0,11.0,40.6,131.0,1.0
1.0,0.0,0.0,0.0,23.0,0.0,24.0,81.56,76.0,1.0
0.0,0.0,0.0,1.0,51.0,1.0,14.0,38.52,214.0,0.0
0.0,0.0,1.0,0.0,52.0,1.0,24.0,35.43,327.0,1.0
1.0,0.0,0.0,0.0,23.0,0.0,11.0,81.29,92.0,1.0
0.0,0.0,0.0,1.0,63.0,1.0,7.0,69.32,195.0,1.0
0.0,0.0,1.0,0.0,45.0,1.0,16.0,60.46,232.0,1.0
0.0,1.0,0.0,0.0,50.0,0.0,8.0,47.78,82.0,0.0
0.0,1.0,0.0,0.0,29.0,0.0,13.0,50.56,450.0,0.0
0.0,0.0,0.0,1.0,35.0,0.0,11.0,64.0,203.0,0.0
0.0,1.0,0.0,0.0,38.0,0.0,18.0,83.96,450.0,1.0
1.0,0.0,0.0,0.0,52.0,1.0,20.0,80.42,127.0,1.0
0.0,0.0,1.0,0.0,37.0,0.0,18.0,83.3,391.0,1.0
0.0,0.0,0.0,1.0,27.0,0.0,24.0,83.69,460.0,1.0
0.0,0.0,0.0,0.0,54.0,1.0,7.0,60.8,347.0,1.0
0.0,1.0,0.0,0.0,41.0,0.0,16.0,64.84,488.0,0.0
0.0,0.0,0.0,0.0,47.0,1.0,14.0,41.12,288.0,0.0
1.0,0.0,0.0,0.0,62.0,0.0,13.0,71.23,191.0,1.0
0.0,0.0,0.0,0.0,63.0,0.0,22.0,52.75,425.0,1.0
0.0,1.0,0.0,0.0,61.0,0.0,7.0,51.42,432.0,1.0
0.0,1.0,0.0,0.0,33.0,0.0,4.0,91.3,384.0,1.0
1.0,0.0,0.0,0.0,25.0,1.0,7.0,60.57,181.0,0.0
1.0,0.0,0.0,0.0,47.0,1.0,23.0,65.19,384.0,0.0
0.0,0.0,0.0,0.0,62.0,1.0,8.0,62.23,407.0,1.0
0.0,0.0,1.0,0.0,50.0,0.0,12.0,55.49,57.0,1.0
0.0,0.0,0.0,0.0,42.0,1.0,5.0,32.36,417.0,0.0
1.0,0.0,0.0,0.0,36.0,1.0,7.0,72.93,220.0,1.0
0.0,0.0,0.0,0.0,56.0,1.0,21.0,68.44,494.0,1.0
1.0,0.0,0.0,0.0,30.0,1.0,16.0,47.79,235.0,0.0
0.0,0.0,0.0,1.0,29.0,1.0,12.0,51.14,456.0,1.0
0.0,1.0,0.0,0.0,45.0,0.0,20.0,32.66,196.0,1.0
1.0,0.0,0.0,0.0,70.0,0.0,23.0,58.87,144.0,1.0
0.0,1.0,0.0,0.0,20.0,0.0,8.0,38.14,369.0,0.0
0.0,1.0,0.0,0.0,54.0,0.0,14.0,63.68,173.0,1.0
0.0,0.0,1.0,0.0,37.0,1.0,22.0,38.41,134.0,1.0
1.0,0.0,0.0,0.0,48.0,0.0,13.0,43.63,401.0,0.0
0.0,0.0,0.0,1.0,19.0,0.0,14.0,99.22,148.0,1.0
1.0,0.0,0.0,0.0,66.0,0.0,20.0,32.05,403.0,1.0
0.0,1.0,0.0,0.0,45.0,1.0,18.0,95.62,429.0,0.0
0.0,0.0,0.0,0.0,54.0,0.0,15.0,47.9,210.0,1.0
0.0,1.0,0.0,0.0,52.0,1.0,13.0,39.79,363.0,1.0
0.0,0.0,0.0,1.0,42.0,1.0,13.0,87.28,169.0,0.0
0.0,0.0,0.0,1.0,35.0,0.0,11.0,77.85,497.0,1.0
0.0,1.0,0.0,0.0,21.0,1.0,21.0,43.83,171.0,1.0
0.0,0.0,1.0,0.0,31.0,0.0,6.0,42.75,319.0,0.0
0.0,1.0,0.0,0.0,35.0,0.0,10.0,75.22,413.0,0.0
0.0,0.0,0.0,0.0,27.0,0.0,6.0,88.64,216.0,1.0
1.0,0.0,0.0,0.0,20.0,1.0,8.0,64.23,130.0,1.0
0.0,0.0,1.0,0.0,62.0,0.0,3.0,78.97,288.0,1.0
0.0,0.0,0.0,0.0,49.0,0.0,12.0,99.5,183.0,1.0
1.0,0.0,0.0,0.0,68.0,0.0,7.0,85.76,132.0,1.0
0.0,0.0,0.0,0.0,61.0,0.0,22.0,97.13,449.0,0.0
0.0,0.0,0.0,0.0,38.0,0.0,16.0,58.95,487.0,0.0
0.0,0.0,0.0,0.0,47.0,1.0,15.0,59.16,386.0,1.0
0.0,0.0,1.0,0.0,36.0,1.0,21.0,63.45,455.0,0.0
0.0,0.0,0.0,1.0,62.0,0.0,1.0,37.02,485.0,1.0
0.0,1.0,0.0,0.0,26.0,1.0,1.0,88.11,191.0,1.0
0.0,0.0,0.0,0.0,61.0,0.0,5.0,86.09,145.0,1.0
0.0,0.0,0.0,0.0,44.0,1.0,6.0,56.69,105.0,1.0
0.0,0.0,0.0,0.0,41.0,1.0,9.0,40.0,399.0,0.0
0.0,0.0,0.0,1.0,26.0,1.0,1.0,69.58,67.0,1.0
0.0,0.0,0.0,0.0,55.0,0.0,3.0,38.82,323.0,0.0
1.0,0.0,0.0,0.0,35.0,1.0,18.0,34.73,73.0,1.0
0.0,0.0,0.0,0.0,39.0,1.0,10.0,77.3,126.0,0.0
0.0,0.0,0.0,1.0,35.0,1.0,9.0,33.59,282.0,0.0
0.0,0.0,1.0,0.0,48.0,1.0,13.0,84.64,360.0,1.0
1.0,0.0,0.0,0.0,56.0,1.0,21.0,86.81,61.0,1.0
0.0,1.0,0.0,0.0,45.0,0.0,21.0,91.62,428.0,1.0
1.0,0.0,0.0,0.0,30.0,0.0,14.0,70.34,204.0,1.0
1.0,0.0,0.0,0.0,65.0,0.0,12.0,53.89,172.0,1.0
0.0,0.0,0.0,1.0,60.0,1.0,24.0,99.87,155.0,1.0
0.0,1.0,0.0,0.0,30.0,0.0,19.0,68.63,266.0,1.0
0.0,0.0,0.0,0.0,19.0,0.0,14.0,37.68,195.0,1.0
0.0,0.0,1.0,0.0,24.0,0.0,3.0,75.59,447.0,1.0
1.0,0.0,0.0,0.0,70.0,1.0,3.0,37.57,225.0,0.0
1.0,0.0,0.0,0.0,31.0,0.0,14.0,65.28,311.0,1.0
1.0,0.0,0.0,0.0,21.0,0.0,2.0,81.09,423.0,0.0
0.0,0.0,1.0,0.0,57.0,1.0,21.0,78.89,109.0,0.0
0.0,1.0,0.0,0.0,19.0,1.0,5.0,91.54,104.0,0.0
1.0,0.0,0.0,0.0,21.0,0.0,16.0,56.49,341.0,0.0
0.0,0.0,0.0,0.0,34.0,1.0,22.0,48.16,226.0,1.0
0.0,0.0,1.0,0.0,67.0,1.0,5.0,82.11,498.0,1.0
1.0,0.0,0.0,0.0,24.0,1.0,17.0,68.98,459.0,0.0
0.0,0.0,0.0,1.0,56.0,0.0,7.0,74.09,303.0,1.0
0.0,0.0,0.0,0.0,32.0,0.0,20.0,49.76,104.0,1.0
0.0,1.0,0.0,0.0,42.0,0.0,16.0,91.15,426.0,0.0
1.0,0.0,0.0,0.0,53.0,1.0,4.0,55.61,172.0,0.0
0.0,0.0,0.0,1.0,27.0,0.0,17.0,33.85,145.0,1.0
0.0,0.0,1.0,0.0,53.0,1.0,11.0,40.46,240.0,1.0
0.0,0.0,1.0,0.0,33.0,1.0,2.0,60.21,354.0,1.0
0.0,1.0,0.0,0.0,42.0,0.0,5.0,45.46,369.0,0.0
0.0,0.0,0.0,0.0,33.0,1.0,1.0,46.91,357.0,1.0
0.0,0.0,1.0,0.0,37.0,1.0,11.0,53.65,196.0,0.0
1.0,0.0,0.0,0.0,56.0,1.0,8.0,38.67,144.0,1.0
0.0,0.0,0.0,1.0,48.0,0.0,15.0,36.41,190.0,0.0
0.0,0.0,0.0,0.0,48.0,1.0,19.0,80.16,185.0,1.0
0.0,0.0,0.0,0.0,33.0,1.0,14.0,33.63,108.0,0.0
0.0,1.0,0.0,0.0,36.0,0.0,8.0,45.06,167.0,1.0
0.0,0.0,1.0,0.0,62.0,1.0,21.0,63.67,360.0,0.0
0.0,0.0,1.0,0.0,61.0,1.0,19.0,89.98,300.0,0.0
0.0,1.0,0.0,0.0,57.0,1.0,20.0,76.56,425.0,1.0
0.0,1.0,0.0,0.0,34.0,1.0,15.0,94.82,305.0,1.0
0.0,0.0,0.0,0.0,42.0,0.0,15.0,77.16,302.0,0.0
0.0,0.0,1.0,0.0,44.0,1.0,18.0,89.57,420.0,1.0
0.0,0.0,1.0,0.0,51.0,1.0,17.0,99.2,144.0,0.0
0.0,0.0,1.0,0.0,41.0,1.0,24.0,57.66,51.0,0.0
0.0,0.0,0.0,1.0,64.0,0.0,14.0,83.11,72.0,1.0
0.0,1.0,0.0,0.0,37.0,1.0,19.0,82.98,216.0,0.0
0.0,0.0,0.0,1.0,24.0,1.0,7.0,84.8,372.0,0.0
0.0,1.0,0.0,0.0,25.0,1.0,13.0,41.94,313.0,0.0
1.0,0.0,0.0,0.0,47.0,0.0,7.0,65.83,325.0,1.0
0.0,0.0,0.0,1.0,57.0,0.0,13.0,77.38,54.0,0.0
0.0,0.0,0.0,0.0,28.0,1.0,10.0,50.52,449.0,1.0
0.0,0.0,1.0,0.0,24.0,1.0,20.0,79.69,118.0,1.0
0.0,0.0,0.0,0.0,67.0,1.0,8.0,56.41,380.0,0.0
0.0,0.0,0.0,1.0,64.0,1.0,8.0,79.28,176.0,0.0
1.0,0.0,0.0,0.0,22.0,0.0,8.0,89.62,432.0,0.0
0.0,0.0,1.0,0.0,18.0,0.0,24.0,95.01,156.0,1.0
0.0,1.0,0.0,0.0,55.0,0.0,12.0,35.24,152.0,0.0
1.0,0.0,0.0,0.0,27.0,1.0,10.0,69.8,224.0,1.0
0.0,0.0,0.0,0.0,18.0,1.0,18.0,50.39,393.0,1.0
1.0,0.0,0.0,0.0,18.0,1.0,5.0,48.57,373.0,1.0
1.0,0.0,0.0,0.0,19.0,1.0,3.0,99.49,105.0,1.0
1.0,0.0,0.0,0.0,53.0,1.0,9.0,91.52,404.0,0.0
1.0,0.0,0.0,0.0,51.0,0.0,6.0,96.36,258.0,0.0
1.0,0.0,0.0,0.0,42.0,1.0,2.0,49.59,497.0,0.0
1.0,0.0,0.0,0.0,29.0,1.0,18.0,68.93,331.0,1.0
1.0,0.0,0.0,0.0,27.0,1.0,19.0,43.9,297.0,0.0
0.0,1.0,0.0,0.0,42.0,1.0,24.0,35.76,200.0,0.0
0.0,0.0,0.0,0.0,32.0,1.0,21.0,36.51,56.0,1.0
0.0,0.0,1.0,0.0,43.0,0.0,17.0,32.92,440.0,1.0
0.0,0.0,1.0,0.0,22.0,0.0,9.0,89.6,396.0,1.0
0.0,1.0,0.0,0.0,29.0,0.0,5.0,82.06,208.0,0.0
0.0,0.0,1.0,0.0,55.0,0.0,13.0,66.9,276.0,1.0
0.0,0.0,1.0,0.0,63.0,0.0,11.0,70.06,237.0,1.0
0.0,0.0,0.0,0.0,37.0,0.0,19.0,40.8,73.0,0.0
0.0,0.0,1.0,0.0,47.0,1.0,24.0,43.32,114.0,1.0
0.0,0.0,0.0,0.0,44.0,0.0,19.0,95.77,270.0,0.0
0.0,0.0,1.0,0.0,23.0,0.0,22.0,85.12,411.0,1.0
0.0,0.0,0.0,1.0,27.0,0.0,2.0,89.71,254.0,1.0
1.0,0.0,0.0,0.0,58.0,1.0,2.0,78.98,366.0,1.0
0.0,0.0,0.0,1.0,46.0,1.0,22.0,76.21,87.0,1.0
0.0,0.0,0.0,1.0,57.0,0.0,15.0,55.31,291.0,1.0
0.0,0.0,0.0,0.0,56.0,1.0,22.0,38.18,281.0,0.0
0.0,1.0,0.0,0.0,59.0,0.0,9.0,57.76,429.0,0.0
1.0,0.0,0.0,0.0,51.0,0.0,8.0,94.16,373.0,1.0
1.0,0.0,0.0,0.0,21.0,1.0,17.0,87.15,191.0,1.0
0.0,0.0,0.0,1.0,61.0,1.0,24.0,69.86,233.0,0.0
